"id","date","country","os","experiment_mobile_checkout_theme","transaction_try","transaction_success" 
10282836,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282810,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282782,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282780,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282778,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282753,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282733,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282720,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282710,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282705,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282675,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282649,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282644,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282631,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282597,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282579,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282488,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282470,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282464,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282462,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282439,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282438,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282432,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282429,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282422,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282412,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282407,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282378,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282377,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282374,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282351,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282347,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282292,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282284,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282278,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282247,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282225,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282194,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282176,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282175,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282161,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10282159,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282154,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282152,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282151,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282134,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282132,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10282110,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282081,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282060,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282039,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10282022,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10282016,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281963,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281955,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281948,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281922,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281888,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281887,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281860,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281825,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281782,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281776,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281769,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281762,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281733,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281729,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281714,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281675,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281674,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281659,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281634,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281542,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281517,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281511,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281489,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281476,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281472,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281444,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281442,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281441,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281406,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281383,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281350,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281324,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281306,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281287,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281251,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281241,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281237,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281233,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281228,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281215,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281208,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281182,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281176,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10281116,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281107,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281105,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10281100,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281086,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10281084,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281063,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10281059,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280986,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280984,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280974,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280964,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280960,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280934,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280893,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280888,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280874,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280855,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280852,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280842,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280841,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280813,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280753,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280735,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280733,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280721,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280717,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280687,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280679,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280617,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280613,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280595,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280588,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280584,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280576,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280573,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280569,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280546,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280493,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280491,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280468,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280456,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280454,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280443,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280383,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280371,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280361,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280357,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280339,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280330,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280326,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280321,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280314,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280300,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280272,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280234,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280233,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280229,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280227,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280218,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280216,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280167,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280116,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280066,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280065,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280064,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10280055,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280054,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10280033,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10280013,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10280002,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279987,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279962,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279961,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279956,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279890,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279886,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279840,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279834,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279817,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279808,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279775,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279766,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279751,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279729,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279715,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279712,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279686,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279653,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279650,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279607,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279594,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279567,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279545,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279543,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279521,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279507,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279491,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279486,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279478,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279471,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279457,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279450,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279443,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279433,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279427,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279396,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279361,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279329,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279328,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279327,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279326,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279325,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279324,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279323,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279322,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279321,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279320,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279319,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279317,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279316,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279314,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279313,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279310,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279309,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279306,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279305,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279302,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279300,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279299,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279298,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279296,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279294,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279293,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279292,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279291,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279290,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279289,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279288,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279287,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279286,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279285,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279284,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279281,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279280,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279279,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279278,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279265,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279262,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279260,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279259,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279257,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279253,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279250,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279247,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279246,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279244,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279242,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279240,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279239,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279238,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279237,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279236,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279235,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279234,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279233,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279232,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279231,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279230,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279229,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279228,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279227,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279226,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279225,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279223,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279222,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279220,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279219,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279218,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279206,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279196,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279182,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279176,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279173,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279159,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279155,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279132,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279107,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279054,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279044,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10279032,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10279023,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10279013,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10279009,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278944,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278927,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278912,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278898,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278875,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278851,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278829,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278775,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278774,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278770,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278769,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278754,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278727,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278726,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278724,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278717,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278672,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278658,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278640,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278630,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278624,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278618,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278613,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278527,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278525,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278502,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278494,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278485,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278465,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278415,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278382,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278375,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278371,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278365,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278325,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278305,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278300,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278297,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278263,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278260,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278252,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278242,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278237,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278168,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278167,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10278157,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278127,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278122,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10278105,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10278013,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10278005,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277993,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277990,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277988,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277970,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277968,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277953,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277949,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277907,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277906,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277904,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277903,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277902,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277885,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277884,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277883,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277878,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277851,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277833,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277826,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277812,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277810,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277767,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277763,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277730,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277710,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277696,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277694,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277691,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277686,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277662,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277658,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277641,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277635,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277618,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277584,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277580,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277529,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277508,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277502,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277497,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277496,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277493,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277486,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277472,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277466,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277441,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277433,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277431,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277421,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277414,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277409,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277401,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277327,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277314,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277303,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277301,2020-05-05,"USA","ios","mobile_checkout_theme_new",0,0
10277298,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277279,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277274,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277241,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277236,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277226,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
10277213,2020-05-05,"USA","android","mobile_checkout_theme_new",0,0
10277207,2020-05-05,"USA","ios","mobile_checkout_theme_old",0,0
10277197,2020-05-05,"USA","android","mobile_checkout_theme_old",0,0
